[rosmaster.main][INFO] 2025-04-19 02:58:19,070: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2025-04-19 02:58:19,071: Starting ROS Master Node
[rosmaster.master][INFO] 2025-04-19 02:58:19,847: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/LeftMaskPath] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,847: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/MaxClones] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,847: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/MaxMSCKFInUpdate] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,848: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/MaxSLAM] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,848: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/MaxSLAMInUpdate] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,848: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/MinPxDist] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,848: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/NumPts] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,849: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/RightMaskPath] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,849: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/TryZUPT] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,849: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/UpMSCKFChi2Multiplier] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,850: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/UpMSCKFSigmaPx] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,850: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/UpSLAMChi2Multiplier] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,850: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/UpSLAMSigmaPx] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,851: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/UseFEJ] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,851: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/UseKLT] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,851: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/UseStereo] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,852: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/ZUPTChi2Multiplier] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,852: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/ZUPTMaxDisparity] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,853: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/ZUPTMaxVelodicy] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,853: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/ZUPTNoiseMultiplier] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,854: +PARAM [/rtabmap/rgbd_odometry/OdomOpenVINS/ZUPTOnlyAtBeginning] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,854: +PARAM [/rtabmap/rgbd_odometry/OdomVINS/ConfigPath] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,854: +PARAM [/rtabmap/rgbd_odometry/OdomViso2/BucketHeight] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,855: +PARAM [/rtabmap/rgbd_odometry/OdomViso2/BucketMaxFeatures] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,855: +PARAM [/rtabmap/rgbd_odometry/OdomViso2/BucketWidth] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,856: +PARAM [/rtabmap/rgbd_odometry/OdomViso2/InlierThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,856: +PARAM [/rtabmap/rgbd_odometry/OdomViso2/MatchBinsize] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,856: +PARAM [/rtabmap/rgbd_odometry/OdomViso2/MatchDispTolerance] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,856: +PARAM [/rtabmap/rgbd_odometry/OdomViso2/MatchHalfResolution] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,857: +PARAM [/rtabmap/rgbd_odometry/OdomViso2/MatchMultiStage] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,858: +PARAM [/rtabmap/rgbd_odometry/OdomViso2/MatchNmsN] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,858: +PARAM [/rtabmap/rgbd_odometry/OdomViso2/MatchNmsTau] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,858: +PARAM [/rtabmap/rgbd_odometry/OdomViso2/MatchOutlierDispTolerance] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,859: +PARAM [/rtabmap/rgbd_odometry/OdomViso2/MatchOutlierFlowTolerance] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,859: +PARAM [/rtabmap/rgbd_odometry/OdomViso2/MatchRadius] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,860: +PARAM [/rtabmap/rgbd_odometry/OdomViso2/MatchRefinement] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,860: +PARAM [/rtabmap/rgbd_odometry/OdomViso2/RansacIters] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,860: +PARAM [/rtabmap/rgbd_odometry/OdomViso2/Reweighting] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,861: +PARAM [/rtabmap/rgbd_odometry/Optimizer/Epsilon] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,861: +PARAM [/rtabmap/rgbd_odometry/Optimizer/GravitySigma] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,862: +PARAM [/rtabmap/rgbd_odometry/Optimizer/Iterations] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,862: +PARAM [/rtabmap/rgbd_odometry/Optimizer/LandmarksIgnored] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,862: +PARAM [/rtabmap/rgbd_odometry/Optimizer/PriorsIgnored] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,863: +PARAM [/rtabmap/rgbd_odometry/Optimizer/Robust] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,863: +PARAM [/rtabmap/rgbd_odometry/Optimizer/Strategy] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,863: +PARAM [/rtabmap/rgbd_odometry/Optimizer/VarianceIgnored] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,864: +PARAM [/rtabmap/rgbd_odometry/PyDetector/Cuda] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,864: +PARAM [/rtabmap/rgbd_odometry/PyDetector/Path] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,864: +PARAM [/rtabmap/rgbd_odometry/PyMatcher/Cuda] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,865: +PARAM [/rtabmap/rgbd_odometry/PyMatcher/Iterations] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,865: +PARAM [/rtabmap/rgbd_odometry/PyMatcher/Model] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,865: +PARAM [/rtabmap/rgbd_odometry/PyMatcher/Path] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,866: +PARAM [/rtabmap/rgbd_odometry/PyMatcher/Threshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,866: +PARAM [/rtabmap/rgbd_odometry/Reg/Force3DoF] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,866: +PARAM [/rtabmap/rgbd_odometry/Reg/RepeatOnce] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,867: +PARAM [/rtabmap/rgbd_odometry/Reg/Strategy] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,867: +PARAM [/rtabmap/rgbd_odometry/Rtabmap/ImagesAlreadyRectified] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,867: +PARAM [/rtabmap/rgbd_odometry/Rtabmap/PublishRAMUsage] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,868: +PARAM [/rtabmap/rgbd_odometry/SIFT/ContrastThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,868: +PARAM [/rtabmap/rgbd_odometry/SIFT/EdgeThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,868: +PARAM [/rtabmap/rgbd_odometry/SIFT/GaussianThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,869: +PARAM [/rtabmap/rgbd_odometry/SIFT/Gpu] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,869: +PARAM [/rtabmap/rgbd_odometry/SIFT/NOctaveLayers] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,869: +PARAM [/rtabmap/rgbd_odometry/SIFT/PreciseUpscale] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,869: +PARAM [/rtabmap/rgbd_odometry/SIFT/RootSIFT] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,870: +PARAM [/rtabmap/rgbd_odometry/SIFT/Sigma] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,870: +PARAM [/rtabmap/rgbd_odometry/SIFT/Upscale] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,870: +PARAM [/rtabmap/rgbd_odometry/SURF/Extended] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,871: +PARAM [/rtabmap/rgbd_odometry/SURF/GpuKeypointsRatio] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,871: +PARAM [/rtabmap/rgbd_odometry/SURF/GpuVersion] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,872: +PARAM [/rtabmap/rgbd_odometry/SURF/HessianThreshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,872: +PARAM [/rtabmap/rgbd_odometry/SURF/OctaveLayers] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,872: +PARAM [/rtabmap/rgbd_odometry/SURF/Octaves] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,873: +PARAM [/rtabmap/rgbd_odometry/SURF/Upright] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,873: +PARAM [/rtabmap/rgbd_odometry/SuperPoint/Cuda] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,873: +PARAM [/rtabmap/rgbd_odometry/SuperPoint/ModelPath] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,874: +PARAM [/rtabmap/rgbd_odometry/SuperPoint/NMS] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,874: +PARAM [/rtabmap/rgbd_odometry/SuperPoint/NMSRadius] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,875: +PARAM [/rtabmap/rgbd_odometry/SuperPoint/Threshold] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,875: +PARAM [/rtabmap/rgbd_odometry/Vis/BundleAdjustment] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,875: +PARAM [/rtabmap/rgbd_odometry/Vis/CorFlowEps] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,876: +PARAM [/rtabmap/rgbd_odometry/Vis/CorFlowGpu] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,876: +PARAM [/rtabmap/rgbd_odometry/Vis/CorFlowIterations] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,876: +PARAM [/rtabmap/rgbd_odometry/Vis/CorFlowMaxLevel] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,877: +PARAM [/rtabmap/rgbd_odometry/Vis/CorFlowWinSize] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,877: +PARAM [/rtabmap/rgbd_odometry/Vis/CorGuessMatchToProjection] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,877: +PARAM [/rtabmap/rgbd_odometry/Vis/CorGuessWinSize] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,878: +PARAM [/rtabmap/rgbd_odometry/Vis/CorNNDR] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,878: +PARAM [/rtabmap/rgbd_odometry/Vis/CorNNType] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,878: +PARAM [/rtabmap/rgbd_odometry/Vis/CorType] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,879: +PARAM [/rtabmap/rgbd_odometry/Vis/DepthAsMask] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,879: +PARAM [/rtabmap/rgbd_odometry/Vis/DepthMaskFloorThr] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,880: +PARAM [/rtabmap/rgbd_odometry/Vis/EpipolarGeometryVar] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,880: +PARAM [/rtabmap/rgbd_odometry/Vis/EstimationType] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,880: +PARAM [/rtabmap/rgbd_odometry/Vis/FeatureType] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,881: +PARAM [/rtabmap/rgbd_odometry/Vis/ForwardEstOnly] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,882: +PARAM [/rtabmap/rgbd_odometry/Vis/GridCols] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,882: +PARAM [/rtabmap/rgbd_odometry/Vis/GridRows] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,882: +PARAM [/rtabmap/rgbd_odometry/Vis/InlierDistance] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,883: +PARAM [/rtabmap/rgbd_odometry/Vis/Iterations] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,883: +PARAM [/rtabmap/rgbd_odometry/Vis/MaxDepth] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,884: +PARAM [/rtabmap/rgbd_odometry/Vis/MaxFeatures] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,884: +PARAM [/rtabmap/rgbd_odometry/Vis/MeanInliersDistance] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,884: +PARAM [/rtabmap/rgbd_odometry/Vis/MinDepth] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,885: +PARAM [/rtabmap/rgbd_odometry/Vis/MinInliers] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,885: +PARAM [/rtabmap/rgbd_odometry/Vis/MinInliersDistribution] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,885: +PARAM [/rtabmap/rgbd_odometry/Vis/PnPFlags] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,886: +PARAM [/rtabmap/rgbd_odometry/Vis/PnPMaxVariance] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,886: +PARAM [/rtabmap/rgbd_odometry/Vis/PnPRefineIterations] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,887: +PARAM [/rtabmap/rgbd_odometry/Vis/PnPReprojError] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,887: +PARAM [/rtabmap/rgbd_odometry/Vis/PnPSamplingPolicy] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,887: +PARAM [/rtabmap/rgbd_odometry/Vis/PnPSplitLinearCovComponents] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,888: +PARAM [/rtabmap/rgbd_odometry/Vis/PnPVarianceMedianRatio] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,888: +PARAM [/rtabmap/rgbd_odometry/Vis/RefineIterations] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,888: +PARAM [/rtabmap/rgbd_odometry/Vis/RoiRatios] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,889: +PARAM [/rtabmap/rgbd_odometry/Vis/SSC] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,889: +PARAM [/rtabmap/rgbd_odometry/Vis/SubPixEps] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,890: +PARAM [/rtabmap/rgbd_odometry/Vis/SubPixIterations] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,890: +PARAM [/rtabmap/rgbd_odometry/Vis/SubPixWinSize] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,890: +PARAM [/rtabmap/rgbd_odometry/g2o/Baseline] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,891: +PARAM [/rtabmap/rgbd_odometry/g2o/Optimizer] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,891: +PARAM [/rtabmap/rgbd_odometry/g2o/PixelVariance] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,891: +PARAM [/rtabmap/rgbd_odometry/g2o/RobustKernelDelta] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,892: +PARAM [/rtabmap/rgbd_odometry/g2o/Solver] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,894: +SERVICE [/rtabmap/reset_odom] /rtabmap/rgbd_odometry http://kaust-ROG-Strix-G713RC-G713RC:38909/
[rosmaster.master][INFO] 2025-04-19 02:58:19,895: +SERVICE [/rtabmap/reset_odom_to_pose] /rtabmap/rgbd_odometry http://kaust-ROG-Strix-G713RC-G713RC:38909/
[rosmaster.master][INFO] 2025-04-19 02:58:19,896: +SERVICE [/rtabmap/pause_odom] /rtabmap/rgbd_odometry http://kaust-ROG-Strix-G713RC-G713RC:38909/
[rosmaster.master][INFO] 2025-04-19 02:58:19,896: +SERVICE [/rtabmap/resume_odom] /rtabmap/rgbd_odometry http://kaust-ROG-Strix-G713RC-G713RC:38909/
[rosmaster.master][INFO] 2025-04-19 02:58:19,897: +SERVICE [/rtabmap/rgbd_odometry/log_debug] /rtabmap/rgbd_odometry http://kaust-ROG-Strix-G713RC-G713RC:38909/
[rosmaster.master][INFO] 2025-04-19 02:58:19,897: +SERVICE [/rtabmap/rgbd_odometry/log_info] /rtabmap/rgbd_odometry http://kaust-ROG-Strix-G713RC-G713RC:38909/
[rosmaster.master][INFO] 2025-04-19 02:58:19,897: +SERVICE [/rtabmap/rgbd_odometry/log_warning] /rtabmap/rgbd_odometry http://kaust-ROG-Strix-G713RC-G713RC:38909/
[rosmaster.master][INFO] 2025-04-19 02:58:19,898: +SERVICE [/rtabmap/rgbd_odometry/log_error] /rtabmap/rgbd_odometry http://kaust-ROG-Strix-G713RC-G713RC:38909/
[rosmaster.master][INFO] 2025-04-19 02:58:19,902: +CACHEDPARAM [/rosout/omit_topics] by /rosout
[rosmaster.master][INFO] 2025-04-19 02:58:19,906: +SUB [/camera/rgb/image_rect_color] /rtabmap/rgbd_odometry http://kaust-ROG-Strix-G713RC-G713RC:38909/
[rosmaster.master][INFO] 2025-04-19 02:58:19,908: +SUB [/camera/depth_registered/image_raw] /rtabmap/rgbd_odometry http://kaust-ROG-Strix-G713RC-G713RC:38909/
[rosmaster.master][INFO] 2025-04-19 02:58:19,910: +SUB [/camera/rgb/camera_info] /rtabmap/rgbd_odometry http://kaust-ROG-Strix-G713RC-G713RC:38909/
[rosmaster.master][INFO] 2025-04-19 02:58:19,911: +PUB [/diagnostics] /rtabmap/rgbd_odometry http://kaust-ROG-Strix-G713RC-G713RC:38909/
[rosmaster.master][INFO] 2025-04-19 02:58:19,912: +CACHEDPARAM [/rtabmap/rgbd_odometry/diagnostic_period] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2025-04-19 02:58:19,970: +SERVICE [/rtabmap/update_parameters] /rtabmap/rtabmap http://kaust-ROG-Strix-G713RC-G713RC:34653/
[rosmaster.master][INFO] 2025-04-19 02:58:19,970: +SERVICE [/rtabmap/reset] /rtabmap/rtabmap http://kaust-ROG-Strix-G713RC-G713RC:34653/
[rosmaster.master][INFO] 2025-04-19 02:58:19,970: +SERVICE [/rtabmap/pause] /rtabmap/rtabmap http://kaust-ROG-Strix-G713RC-G713RC:34653/
[rosmaster.master][INFO] 2025-04-19 02:58:19,971: +SERVICE [/rtabmap/resume] /rtabmap/rtabmap http://kaust-ROG-Strix-G713RC-G713RC:34653/
[rosmaster.master][INFO] 2025-04-19 02:58:19,971: +SERVICE [/rtabmap/load_database] /rtabmap/rtabmap http://kaust-ROG-Strix-G713RC-G713RC:34653/
[rosmaster.master][INFO] 2025-04-19 02:58:19,971: +SERVICE [/rtabmap/trigger_new_map] /rtabmap/rtabmap http://kaust-ROG-Strix-G713RC-G713RC:34653/
[rosmaster.master][INFO] 2025-04-19 02:58:19,971: +SERVICE [/rtabmap/backup] /rtabmap/rtabmap http://kaust-ROG-Strix-G713RC-G713RC:34653/
[rosmaster.master][INFO] 2025-04-19 02:58:19,972: +SERVICE [/rtabmap/detect_more_loop_closures] /rtabmap/rtabmap http://kaust-ROG-Strix-G713RC-G713RC:34653/
[rosmaster.master][INFO] 2025-04-19 02:58:19,972: +SERVICE [/rtabmap/global_bundle_adjustment] /rtabmap/rtabmap http://kaust-ROG-Strix-G713RC-G713RC:34653/
[rosmaster.master][INFO] 2025-04-19 02:58:19,972: +SERVICE [/rtabmap/cleanup_local_grids] /rtabmap/rtabmap http://kaust-ROG-Strix-G713RC-G713RC:34653/
[rosmaster.master][INFO] 2025-04-19 02:58:19,972: +SERVICE [/rtabmap/set_mode_localization] /rtabmap/rtabmap http://kaust-ROG-Strix-G713RC-G713RC:34653/
[rosmaster.master][INFO] 2025-04-19 02:58:19,972: +SERVICE [/rtabmap/set_mode_mapping] /rtabmap/rtabmap http://kaust-ROG-Strix-G713RC-G713RC:34653/
[rosmaster.master][INFO] 2025-04-19 02:58:19,973: +SERVICE [/rtabmap/get_node_data] /rtabmap/rtabmap http://kaust-ROG-Strix-G713RC-G713RC:34653/
[rosmaster.master][INFO] 2025-04-19 02:58:19,973: +SERVICE [/rtabmap/get_map_data] /rtabmap/rtabmap http://kaust-ROG-Strix-G713RC-G713RC:34653/
[rosmaster.master][INFO] 2025-04-19 02:58:19,973: +SERVICE [/rtabmap/get_map_data2] /rtabmap/rtabmap http://kaust-ROG-Strix-G713RC-G713RC:34653/
[rosmaster.master][INFO] 2025-04-19 02:58:19,973: +SERVICE [/rtabmap/get_map] /rtabmap/rtabmap http://kaust-ROG-Strix-G713RC-G713RC:34653/
[rosmaster.master][INFO] 2025-04-19 02:58:19,974: +SERVICE [/rtabmap/get_prob_map] /rtabmap/rtabmap http://kaust-ROG-Strix-G713RC-G713RC:34653/
[rosmaster.master][INFO] 2025-04-19 02:58:19,974: +SERVICE [/rtabmap/get_grid_map] /rtabmap/rtabmap http://kaust-ROG-Strix-G713RC-G713RC:34653/
[rosmaster.master][INFO] 2025-04-19 02:58:19,974: +SERVICE [/rtabmap/get_proj_map] /rtabmap/rtabmap http://kaust-ROG-Strix-G713RC-G713RC:34653/
[rosmaster.master][INFO] 2025-04-19 02:58:19,974: +SERVICE [/rtabmap/publish_map] /rtabmap/rtabmap http://kaust-ROG-Strix-G713RC-G713RC:34653/
[rosmaster.master][INFO] 2025-04-19 02:58:19,975: +SERVICE [/rtabmap/get_plan] /rtabmap/rtabmap http://kaust-ROG-Strix-G713RC-G713RC:34653/
[rosmaster.master][INFO] 2025-04-19 02:58:19,975: +SERVICE [/rtabmap/get_plan_nodes] /rtabmap/rtabmap http://kaust-ROG-Strix-G713RC-G713RC:34653/
[rosmaster.master][INFO] 2025-04-19 02:58:19,975: +SERVICE [/rtabmap/set_goal] /rtabmap/rtabmap http://kaust-ROG-Strix-G713RC-G713RC:34653/
[rosmaster.master][INFO] 2025-04-19 02:58:19,975: +SERVICE [/rtabmap/cancel_goal] /rtabmap/rtabmap http://kaust-ROG-Strix-G713RC-G713RC:34653/
[rosmaster.master][INFO] 2025-04-19 02:58:19,976: +SERVICE [/rtabmap/set_label] /rtabmap/rtabmap http://kaust-ROG-Strix-G713RC-G713RC:34653/
[rosmaster.master][INFO] 2025-04-19 02:58:19,976: +SERVICE [/rtabmap/list_labels] /rtabmap/rtabmap http://kaust-ROG-Strix-G713RC-G713RC:34653/
[rosmaster.master][INFO] 2025-04-19 02:58:19,976: +SERVICE [/rtabmap/remove_label] /rtabmap/rtabmap http://kaust-ROG-Strix-G713RC-G713RC:34653/
